Ukwengeza	U[NPrePre15]-kw[BPre15]-engez[VRoot]-a[VerbTerm]	U_kw_engez_a	NPrePre15_BPre15_VRoot_VerbTerm
kulokhu	ku[LocPre]-lokhu[Dem15]	ku_lokhu	LocPre_Dem15
,	,[Punc]	,	Punc
imibandela	i[NPrePre4]-mi[BPre4]-bandela[NStem]	i_mi_bandela	NPrePre4_BPre4_NStem
iyenziwa	i[SC4]-ye[Pres]-nz[VRoot]-iw[PassExt]-a[VerbTerm]	i_ye_nz_iw_a	SC4_Pres_VRoot_PassExt_VerbTerm
ukwakha	u[NPrePre15]-kw[BPre15]-akh[VRoot]-a[VerbTerm]	u_kw_akh_a	NPrePre15_BPre15_VRoot_VerbTerm
amakomiti	a[NPrePre6]-ma[BPre6]-komiti[NStem]	a_ma_komiti	NPrePre6_BPre6_NStem
amawadi	a[NPrePre6]-ma[BPre6]-wadi[NStem]	a_ma_wadi	NPrePre6_BPre6_NStem
,	,[Punc]	,	Punc
njengezinhlangano	njenge[AdvPre]-zin[BPre10]-hlangano[NStem]	njenge_zin_hlangano	AdvPre_BPre10_NStem
ezelulekayo	eze[RelConc10]-lulek[VRoot]-a[VerbTerm]-yo[RelSuf]	eze_lulek_a_yo	RelConc10_VRoot_VerbTerm_RelSuf
,	,[Punc]	,	Punc
lawa	lawa[Dem6]	lawa	Dem6
maqembu	ma[BPre6]-qembu[NStem]	ma_qembu	BPre6_NStem
ahlanganisa	a[SC6]-hlangan[VRoot]-is[CausExt]-a[VerbTerm]	a_hlangan_is_a	SC6_VRoot_CausExt_VerbTerm
abamele	aba[RelConc2]-mel[VRoot]-e[VerbTerm]	aba_mel_e	RelConc2_VRoot_VerbTerm
umasipala	u[BPre1a]-masipala[NStem]	u_masipala	BPre1a_NStem
kanye	ka[AdvPre]-nye[AdjStem]	ka_nye	AdvPre_AdjStem
nomphakathi	no[AdvPre]-m[BPre3]-phakathi[NStem]	no_m_phakathi	AdvPre_BPre3_NStem
ukuba	ukuba[Conj]	ukuba	Conj
badlulise	ba[SC2a]-dlul[VRoot]-is[CausExt]-e[VerbTerm]	ba_dlul_is_e	SC2a_VRoot_CausExt_VerbTerm
izidingo	i[NPrePre8]-zi[BPre8]-dingo[NStem]	i_zi_dingo	NPrePre8_BPre8_NStem
zomphakathi	zo[PossConc10]-m[BPre3]-phakathi[NStem]	zo_m_phakathi	PossConc10_BPre3_NStem
kanye	ka[AdvPre]-nye[AdjStem]	ka_nye	AdvPre_AdjStem
neziphakamiso	ne[AdvPre]-zi[BPre8]-phakamiso[NStem]	ne_zi_phakamiso	AdvPre_BPre8_NStem
ziye	zi[SC8]-y[VRoot]-e[VerbTerm]	zi_y_e	SC8_VRoot_VerbTerm
kumkhandlu	ku[LocPre]-m[BPre1]-khandlu[NStem]	ku_m_khandlu	LocPre_BPre1_NStem
.	.[Punc]	.	Punc
Indlela	I[NPrePre9]-n[BPre9]-dlela[NStem]	I_n_dlela	NPrePre9_BPre9_NStem
esebenza	e[RelConc9]-sebenz[VRoot]-a[VerbTerm]	e_sebenz_a	RelConc9_VRoot_VerbTerm
ngakubili	ngaku[AdvPre]-bili[AdjStem]	ngaku_bili	AdvPre_AdjStem
yewadi	ye[PossConc4]-wadi[NStem]	ye_wadi	PossConc4_NStem
kanye	ka[AdvPre]-nye[AdjStem]	ka_nye	AdvPre_AdjStem
nokumela	no[CopPre]-ku[SC15]-mel[Intrans]-a[VerbTerm]	no_ku_mel_a	CopPre_SC15_Intrans_VerbTerm
ngokulingana	ngo[AdvPre]-ku[BPre15]-lingana[NStem]	ngo_ku_lingana	AdvPre_BPre15_NStem
kusho	ku[LocPre]-sho[NStem]	ku_sho	LocPre_NStem
ukuthi	u[NPrePre15]-ku[BPre15]-th[VRoot]-i[VerbTerm]	u_ku_th_i	NPrePre15_BPre15_VRoot_VerbTerm
imiphakathi	i[NPrePre4]-mi[BPre4]-phakathi[NStem]	i_mi_phakathi	NPrePre4_BPre4_NStem
ikhethe	i[SC4]-kheth[VRoot]-e[VerbTerm]	i_kheth_e	SC4_VRoot_VerbTerm
ngqo	ngqo[Ideoph]	ngqo	Ideoph
abayimele	aba[RelConc2]-yi[CopPre]-mel[VRoot]-e[VerbTerm]	aba_yi_mel_e	RelConc2_CopPre_VRoot_VerbTerm
abanesibopho	aba[RelConc2]-ne[CopPre]-si[BPre7]-bopho[NStem]	aba_ne_si_bopho	RelConc2_CopPre_BPre7_NStem
kubo	ku[LocPre]-bo[PronStem2]	ku_bo	LocPre_PronStem2
ukuba	ukuba[Conj]	ukuba	Conj
badlulise	ba[SC2a]-dlul[VRoot]-is[CausExt]-e[VerbTerm]	ba_dlul_is_e	SC2a_VRoot_CausExt_VerbTerm
futhi	futhi[Conj]	futhi	Conj
babike	ba[SC2]-bik[VRoot]-e[VerbTerm]	ba_bik_e	SC2_VRoot_VerbTerm
ukukhathazeka	u[NPrePre15]-ku[BPre15]-khathaz[VRoot]-ek[NeutExt]-a[VerbTerm]	u_ku_khathaz_ek_a	NPrePre15_BPre15_VRoot_NeutExt_VerbTerm
kwabo	kwa[PossConc15]-bo[PronStem2]	kwa_bo	PossConc15_PronStem2
.	.[Punc]	.	Punc
Chaza	Chaz[VRoot]-a[VerbTerm]	Chaz_a	VRoot_VerbTerm
izindlela	i[NPrePre10]-zin[BPre10]-dlela[NStem]	i_zin_dlela	NPrePre10_BPre10_NStem
ezahlukene	ez[RelConc10]-ahluk[VRoot]-en[RecipExt]-e[VerbTerm]	ez_ahluk_en_e	RelConc10_VRoot_RecipExt_VerbTerm
zokubhekana	zo[PossConc8]-ku[BPre15]-bhek[VRoot]-an[RecipExt]-a[VerbTerm]	zo_ku_bhek_an_a	PossConc8_BPre15_VRoot_RecipExt_VerbTerm
nengxabano	ne[AdvPre]-ngxabano[NStem]	ne_ngxabano	AdvPre_NStem
.	.[Punc]	.	Punc
Ukongela	U[SC1a]-k[BPre15]-ong[VRoot]-el[ApplExt]-a[VerbTerm]	U_k_ong_el_a	SC1a_BPre15_VRoot_ApplExt_VerbTerm
umhlalaphansi	umhlalaphansi[NStem]	umhlalaphansi	NStem
negebe	ne[AdvPre]-gebe[NStem]	ne_gebe	AdvPre_NStem
lobungozi	lo[PossConc5]-bu[BPre14]-ngozi[NStem]	lo_bu_ngozi	PossConc5_BPre14_NStem
benzuzo	be[PossConc2]-nzuzo[NStem]	be_nzuzo	PossConc2_NStem
kumele	ku[SC15]-mel[VRoot]-e[VerbTerm]	ku_mel_e	SC15_VRoot_VerbTerm
kuvalwe	ku[SC15]-val[VRoot]-w[PassExt]-e[VerbTerm]	ku_val_w_e	SC15_VRoot_PassExt_VerbTerm
ngezinguquko	nge[AdvPre]-zin[BPre10]-guquko[NStem]	nge_zin_guquko	AdvPre_BPre10_NStem
