Ukongeza	U[NPrePre15]k[BPre15]ongez[VRoot]a[VerbTerm]	U_k_ongez_a	NPrePre15_BPre15_VRoot_VerbTerm
,	,[PUNC]	,	PUNC
enziwe	enz[VRoot]iw[PassExt]e[VerbTerm]	enz_iw_e	VRoot_PassExt_VerbTerm
namalungiselelo	na[AdvPre]ma[BPre6]lungiselelo[NStem]	na_ma_lungiselelo	AdvPre_BPre6_NStem
okumisela	oku[RelConc15](i)m[VRoot]is[CausExt]el[ApplExt]a[VerbTerm]	oku_m_is_el_a	RelConc15_VRoot_CausExt_ApplExt_VerbTerm
iikomiti	i[NPrePre10](z)i[BPre10]komiti[NStem]	i_i_komiti	NPrePre10_BPre10_NStem
zewadi	ze[PossConc10]wadi[NStem]	ze_wadi	PossConc10_NStem
,	,[PUNC]	,	PUNC
njengamaqumrhu	njenga[AdvPre]ma[BPre6]qumrhu[NStem]	njenga_ma_qumrhu	AdvPre_BPre6_NStem
acebisayo	a[RelConc6]cebis[VRoot]a[VerbTerm]yo[RelSuf]	a_cebis_a_yo	RelConc6_VRoot_VerbTerm_RelSuf
enziwe	enz[VRoot]iw[PassExt]e[VerbTerm]	enz_iw_e	VRoot_PassExt_VerbTerm
ngabathunywa	ngabathunywa[COP]	ngabathunywa	COP
abaphuma	aba[RelConc2]phum[VRoot]a[VerbTerm]	aba_phum_a	RelConc2_VRoot_VerbTerm
kumasipala	ku[LocPre]masipala[NStem]	ku_masipala	LocPre_NStem
nakubahlali	na[AdvPre]ku[LocPre]ba[BPre2]hlali[NStem]	na_ku_ba_hlali	AdvPre_LocPre_BPre2_NStem
ukuhambisa	u[NPrePre15]ku[BPre15]hamb[VRoot]is[CausExt]a[VerbTerm]	u_ku_hamb_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm
ngendlela	nge[AdvPre]n[BPre9]dlela[NStem]	nge_n_dlela	AdvPre_BPre9_NStem
izidingo	i[NPrePre8]zi[BPre8]dingo[NStem]	i_zi_dingo	NPrePre8_BPre8_NStem
zabahlali	za[PossConc8]ba[BPre2]hlali[NStem]	za_ba_hlali	PossConc8_BPre2_NStem
nokunika	no[AdvPre]ku[BPre15]nik[VRoot]a[VerbTerm]	no_ku_nik_a	AdvPre_BPre15_VRoot_VerbTerm
izincomo	i[NPrePre10]zin[BPre10]como[NStem]	i_zin_como	NPrePre10_BPre10_NStem
kwibhunga	kw[LocPre]i[NPrePre5]bhunga[BPre5]	kw_i_bhunga	LocPre_NPrePre5_BPre5
.	.[PUNC]	.	PUNC
Inkqubo	i[NPrePre9]n[BPre9]kqubo[NStem]	i_n_kqubo	NPrePre9_BPre9_NStem
entlantlumbini	e[RelConc9]n[BPre9]tlantlu[RelStem]m[AdjPref10]bini[AdjStem]	e_n_tlantlu_m_bini	RelConc9_BPre9_RelStem_AdjPref10_AdjStem
yewadi	ye[PossConc9]wadi[NStem]	ye_wadi	PossConc9_NStem
nabathunywa	nabathunywa[ADV]	nabathunywa	ADV
eyakhiwe	e[RelConc9]y[SC9]akh[VRoot]iw[PassExt]e[VerbTerm]	e_y_akh_iw_e	RelConc9_SC9_VRoot_PassExt_VerbTerm
ngolwalamano	ngo[AdvPre]lw[BPre11]alamano[NStem]	ngo_lw_alamano	AdvPre_BPre11_NStem
ithetha	i[SC9]theth[VRoot]a[VerbTerm]	i_theth_a	SC9_VRoot_VerbTerm
ukuba	ukuba[Conj]	ukuba	Conj
abahlali	a[NPrePre2]ba[BPre2]hlali[NStem]	a_ba_hlali	NPrePre2_BPre2_NStem
banabathunywa	banabathunywa[COP]	banabathunywa	COP
ababanyulileyo	aba[RelConc2]ba[OC2]nyul[VRoot]il[Perf]e[VerbTerm]yo[RelSuf]	aba_ba_nyul_il_e_yo	RelConc2_OC2_VRoot_Perf_VerbTerm_RelSuf
nabaphendula	na[AdvPre]ba[SC2]phendul[VRoot]a[VerbTerm]	na_ba_phendul_a	AdvPre_SC2_VRoot_VerbTerm
kubo	ku[LocPre]bo[PronStem2]	ku_bo	LocPre_PronStem2
,	,[PUNC]	,	PUNC
abaza	aba[RelConc2]za[AuxVStem]	aba_za	RelConc2_AuxVStem
kuhambisa	ku[SC15]hamb[VRoot]is[CausExt]a[VerbTerm]	ku_hamb_is_a	SC15_VRoot_CausExt_VerbTerm
bade	ba[SC2]de[AuxVStem]	ba_de	SC2_AuxVStem
baqwalasele	ba[SC2]qwalasel[VRoot]e[VerbTerm]	ba_qwalasel_e	SC2_VRoot_VerbTerm
okuchaphazela	oku[RelConc15]chaphazel[VRoot]a[VerbTerm]	oku_chaphazel_a	RelConc15_VRoot_VerbTerm
abahlali	a[NPrePre2]ba[BPre2]hlali[NStem]	a_ba_hlali	NPrePre2_BPre2_NStem
.	.[PUNC]	.	PUNC
Chaza	chaz[VRoot]a[VerbTerm]	chaz_a	VRoot_VerbTerm
ubuchule	u[NPrePre14]bu[BPre14]chule[NStem]	u_bu_chule	NPrePre14_BPre14_NStem
obahlukeneyo	ob[RelConc14]ahluken[VRoot]e[VerbTerm]yo[RelSuf]	ob_ahluken_e_yo	RelConc14_VRoot_VerbTerm_RelSuf
kungquzulwano	ku[LocPre]ngquzulwano[NStem]	ku_ngquzulwano	LocPre_NStem
.	.[PUNC]	.	PUNC
Ukonga	U[NPrePre15]k[BPre15]ong[VRoot]a[VerbTerm]	U_k_ong_a	NPrePre15_BPre15_VRoot_VerbTerm
komhlalaphantsi	ko[PossConc15]m[BPre3]hlalaphantsi[NStem]	ko_m_hlalaphantsi	PossConc15_BPre3_NStem
nomsantsa	no[AdvPre]m[BPre3]santsa[NStem]	no_m_santsa	AdvPre_BPre3_NStem
wenzuzo	we[PossConc3]n[BPre9]zuzo[NStem]	we_n_zuzo	PossConc3_BPre9_NStem
yomngcipheko	yo[PossConc3]m[BPre3]ngcipheko[NStem]	yo_m_ngcipheko	PossConc3_BPre3_NStem
kumele	ku[SC15]mele[AuxVStem]	ku_mele	SC15_AuxVStem
uvalwe	u[NPrePre3]val[VRoot]w[PassExt]e[VerbTerm]	u_val_w_e	NPrePre3_VRoot_PassExt_VerbTerm
ngokulungiswa	ngo[AdvPre]ku[BPre15]lung[VRoot]is[CausExt]w[PassExt]a[VerbTerm]	ngo_ku_lung_is_w_a	AdvPre_BPre15_VRoot_CausExt_PassExt_VerbTerm
,	,[PUNC]	,	PUNC
kuquka	ku[SC15]quk[VRoot]a[VerbTerm]	ku_quk_a	SC15_VRoot_VerbTerm
namaqalela	na[AdvPre]ma[BPre6]qalela[NStem]	na_ma_qalela	AdvPre_BPre6_NStem
agunyazisiweyo	a[RelConc6]gunyaz[VRoot]is[CausExt]iw[PassExt]e[VerbTerm]yo[RelSuf]	a_gunyaz_is_iw_e_yo	RelConc6_VRoot_CausExt_PassExt_VerbTerm_RelSuf
,	,[PUNC]	,	PUNC
kucingelwa	ku[SC15]cing[VRoot]el[ApplExt]w[PassExt]a[VerbTerm]	ku_cing_el_w_a	SC15_VRoot_ApplExt_PassExt_VerbTerm
ukuxhasa	u[NPrePre15]ku[BPre15]xhas[VRoot]a[VerbTerm]	u_ku_xhas_a	NPrePre15_BPre15_VRoot_VerbTerm
la	la[CDEM06]	la	CDEM06
magalelo	ma[BPre6]galelo[NStem]	ma_galelo	BPre6_NStem
kubasebenzi	ku[LocPre]ba[BPre2]sebenzi[NStem]	ku_ba_sebenzi	LocPre_BPre2_NStem
abanomvuzo	aba[RelConc2]no[CopPre]m[BPre3]vuzo[NStem]	aba_no_m_vuzo	RelConc2_CopPre_BPre3_NStem
osezantsi	o[RelConc3]s[PreLocs]e[LocPre]zantsi[Adv]	o_s_e_zantsi	RelConc3_PreLocs_LocPre_Adv
nabamaxesha	na[AdvPre]ba[PossConc2]ma[BPre6]xesha[NStem]	na_ba_ma_xesha	AdvPre_PossConc2_BPre6_NStem
athile	a[RelConc6]th[VRoot]ile[Perf]	a_th_ile	RelConc6_VRoot_Perf
.	.[PUNC]	.	PUNC
Imvelaphi	i[NPrePre9]m[BPre9]velaphi[NStem]	i_m_velaphi	NPrePre9_BPre9_NStem
yangaphakathi	ya[PossConc9]nga[AdvPre]phakathi[Adv]	ya_nga_phakathi	PossConc9_AdvPre_Adv
:	:[PUNC]	:	PUNC
yenziwe	y[SC9]enz[VRoot]iw[PassExt]e[VerbTerm]	y_enz_iw_e	SC9_VRoot_PassExt_VerbTerm
ngumasipala	ng[CopPre]u[NPrePre1a]masipala[NStem]	ng_u_masipala	CopPre_NPrePre1a_NStem
uqobo	u[NPrePre11]qobo[NStem]	u_qobo	NPrePre11_NStem
,	,[PUNC]	,	PUNC
umzekelo	u[NPrePre3]m[BPre3]zekelo[NStem]	u_m_zekelo	NPrePre3_BPre3_NStem
,	,[PUNC]	,	PUNC
iirhafu	i[NPrePre10](z)i[BPre10]rhafu[NStem]	i_i_rhafu	NPrePre10_BPre10_NStem
neenkonzo	nee[AdvPre]n[NPrePre10]konzo[BPre10]	nee_n_konzo	AdvPre_NPrePre10_BPre10
ezinjengengqeshiso	ezi[RelConc10]njenge[AdvPre]n[BPre9]gqeshiso[NStem]	ezi_njenge_n_gqeshiso	RelConc10_AdvPre_BPre9_NStem
yezakhiwo	ye[PossConc9]z[BPre8]akhiwo[NStem]	ye_z_akhiwo	PossConc9_BPre8_NStem
kunye	kunye[Conj]	kunye	Conj
nemirhumo	ne[AdvPre]mi[BPre4]rhumo[NStem]	ne_mi_rhumo	AdvPre_BPre4_NStem
yomsebenzisi	yo[PossConc4]m[BPre1]sebenzisi[NStem]	yo_m_sebenzisi	PossConc4_BPre1_NStem
okanye	okanye[Conj]	okanye	Conj
iirhafu	i[NPrePre10](z)i[BPre10]rhafu[NStem]	i_i_rhafu	NPrePre10_BPre10_NStem
.	.[PUNC]	.	PUNC
Ukwakhiwa	U[NPrePre15]kw[BPre15]akh[VRoot]iw[PassExt]a[VerbTerm]	U_kw_akh_iw_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm
kwexesha	kwe[PossConc15]xesha[BPre5]	kwe_xesha	PossConc15_BPre5
elimisiweyo	eli[RelConc5](i)m[VRoot]is[CausExt]iw[PassExt]e[VerbTerm]yo[RelSuf]	eli_m_is_iw_e_yo	RelConc5_VRoot_CausExt_PassExt_VerbTerm_RelSuf
labahlali	la[PossConc5]ba[BPre2]hlali[NStem]	la_ba_hlali	PossConc5_BPre2_NStem
,	,[PUNC]	,	PUNC
uhlalutyo	u[NPrePre11]hlalutyo[NStem]	u_hlalutyo	NPrePre11_NStem
lwezimbo	lwe[PossConc11]zi[BPre8]mbo[NStem]	lwe_zi_mbo	PossConc11_BPre8_NStem
eziyimikhwa	ezi[RelConc8]y[CopPre]i[NPrePre4]mi[BPre4]khwa[NStem]	ezi_y_i_mi_khwa	RelConc8_CopPre_NPrePre4_BPre4_NStem
yethuba	ye[PossConc4]thuba[BPre5]	ye_thuba	PossConc4_BPre5
elide	eli[AdjPref5]de[AdjStem]	eli_de	AdjPref5_AdjStem
ukuze	ukuze[Conj]	ukuze	Conj
kuchongwe	ku[SC15]chong[VRoot]w[PassExt]e[VerbTerm]	ku_chong_w_e	SC15_VRoot_PassExt_VerbTerm
iinguqunguquko	i[NPrePre10](z)in[BPre10]guqu[NStem]n[BPre10]guquko[NStem]	i_in_guqu_n_guquko	NPrePre10_BPre10_NStem_BPre10_NStem
